30619	12.727090	1.054617	3
37950	6.990829	0.867696	3
68618	6.077920	1.190045	1
11136	6.873704	0.322336	2
9157	0.000000	0.482742	2
5693	3.531605	1.115581	2
50029	11.872804	0.462949	3
8280	0.000000	0.811781	2
31956	8.200281	0.695204	3
30453	10.801241	1.092436	3
64312	11.482349	0.114251	1
11874	6.989191	0.797721	2
5359	3.587146	0.295867	2
9598	2.825742	0.821627	2
35633	6.111190	1.427307	3
11393	0.608978	0.689984	2
42812	10.600118	1.507219	3
70936	10.162968	0.364440	1
65692	6.299646	0.396685	1
38875	4.571337	0.624851	1
42107	8.374429	0.615806	3
30370	10.766539	0.148482	3
40900	9.968383	1.092362	3
46667	5.383475	1.304996	1
7602	3.332942	0.133756	2
2891	2.644514	0.345803	2
12223	1.729967	0.812047	2
40352	8.220778	1.688438	3
54001	10.781057	0.697911	3
16361	4.794181	0.505248	2
49605	10.501854	0.126486	3
28974	8.996994	1.403856	3
29647	9.143770	1.326756	3
10373	3.391664	1.529799	2
8406	4.173336	1.563020	2
63641	9.907783	1.246400	1
43961	4.655923	1.407583	1
40170	9.894010	0.148643	3
13615	4.138948	0.957788	2
33519	13.269544	0.524579	3
9151	1.711539	0.367084	2
19892	1.644309	1.443825	2
73429	13.533379	0.267086	1
35561	8.886288	1.268189	3
38207	12.616271	0.476283	3
39909	9.349995	1.133146	3
70756	11.398979	0.446525	1
2764	6.279752	1.327961	2
44156	6.104601	0.028341	3
11755	0.889660	1.479559	2
7115	5.584878	1.027824	2
18914	5.464045	0.730611	2
1330	3.965707	0.954606	2
30840	10.525544	0.152685	3
11718	2.725612	0.937866	2
80502	16.961017	1.252395	1
13630	1.630328	0.002412	2
59089	2.667295	1.296718	1
12972	3.209795	0.979965	2
12728	3.031936	1.363715	2
8204	2.163465	0.618589	2
37284	2.207699	0.859244	1
53809	1.477577	0.901655	1
9758	9.232003	0.606039	2
10836	3.480050	1.498609	2
28904	12.435150	0.810569	3
66890	7.822440	0.356296	1
20117	0.348572	0.179694	2
9423	2.849817	1.163689	2
7199	4.039369	1.396006	2
16686	1.995606	1.665699	2
81073	11.844135	0.979883	1
44229	9.033758	1.502178	3
37865	4.300716	1.558118	1
38643	7.014938	1.390602	3
7664	0.000000	1.418753	2
35109	2.629776	0.917049	1
22629	3.538245	0.896338	1
10291	1.632254	1.317344	2
32781	12.055856	0.860061	3
39445	11.999297	1.513584	3
33547	10.847439	1.566727	3
4973	2.029876	0.386259	2
67592	11.270094	0.957123	1
55979	1.346715	0.265480	1
34525	8.434775	0.061400	3
41786	7.244150	0.342197	3
32521	11.601714	0.060248	3
12019	4.405757	0.646837	2
22169	1.784281	1.181055	1
32780	2.561911	0.721597	1
15809	10.209456	1.328265	3
32579	5.226385	0.885145	1
20690	4.867391	1.382349	2
28388	3.008743	0.791170	1
7971	5.586201	0.730023	2
78131	12.020068	1.084589	1
12432	0.000000	1.355224	2
27112	9.748702	1.401599	3
30676	5.800251	0.795215	3
36107	10.189516	0.367629	3
28198	1.788535	0.978175	1
66798	11.081902	0.938430	1
41232	9.307738	1.495239	3
10716	5.142845	0.693303	2
74926	17.523940	0.324116	1
64350	5.388536	0.080569	1
35547	4.792470	1.315762	1
55596	5.473014	0.255980	1
4977	5.066888	0.579572	2
50810	14.511887	0.086032	3
33493	7.638361	0.536674	3
7460	7.142120	0.169744	2
11246	4.855455	0.710487	2
16858	0.000000	1.499628	2
35890	6.209708	1.623587	1
33782	9.710592	0.283108	3
49778	9.972647	0.934713	3
22279	2.861562	1.011801	1
36587	8.746886	1.261790	3
5992	0.000000	1.477766	2
12087	1.520940	0.381934	2
49062	11.381046	0.353300	3
41440	12.616940	0.510271	3
6288	1.037982	1.136145	2
19109	5.906012	1.413303	2
37714	10.143454	0.794875	3
36244	8.854760	0.571233	3
72629	12.643196	0.689396	1
77870	8.330158	1.277075	1
24152	12.307851	0.933938	3
27155	8.927495	0.556549	3
10610	7.639777	1.568408	2
12186	3.534171	0.256193	2
35642	11.372850	0.723298	3
27029	11.416829	1.039114	3
43927	9.643215	0.222136	3
61585	10.527227	0.146695	1
72523	9.782426	0.606506	1
70502	12.326564	1.689479	1
25742	3.277138	1.073573	1
65157	8.142125	1.009910	1
11513	8.883931	1.318773	2
42578	10.218678	1.689499	3
35514	4.453500	1.511831	1
9025	2.201727	0.756162	2
27985	8.677461	0.880368	3
45669	4.436018	0.865207	1
34611	9.016971	0.942877	3
35629	12.077981	1.047181	3
15793	1.075292	1.002494	2
66679	12.820079	0.371477	1
10348	3.908972	1.310656	2
26437	7.050825	1.015782	3
74144	9.965992	0.075659	1
73116	8.389259	0.780115	1
68026	9.366707	1.353691	1
30824	6.825735	1.254850	3
28637	10.883182	1.146799	3
56525	2.648359	0.397292	1
10066	0.439757	0.723938	2
7759	0.902326	0.274197	2
7439	2.044364	1.583736	2
31945	6.238183	0.142922	3
66355	7.595403	0.309860	1
9018	3.291867	1.574135	2
43849	10.509587	0.853246	3
53977	3.463737	0.028798	1
58507	0.000000	1.453191	1
53828	8.946570	0.673065	3
3909	6.489785	0.185431	2
26946	8.708568	0.630633	3
30796	12.583705	0.446726	3
73598	13.445566	0.938992	1
8985	3.000166	0.811531	2
78848	10.632648	0.910906	1
47704	3.521948	0.376180	1
37433	11.659881	1.218076	3
5978	3.294959	1.632614	2
60533	7.779562	0.441561	1
19886	0.001878	0.735168	2
37432	11.791717	1.384247	3
26955	7.169544	1.278216	3
32849	3.081913	1.650590	1
38960	13.674696	0.473696	3
11674	0.000000	1.275236	2
5187	0.000000	0.428831	2
31111	10.121103	0.492491	3
38309	11.831609	0.942820	3
3134	2.708374	0.464948	2
58109	0.649005	0.511667	1
39249	7.019754	0.852030	3
3339	8.432088	0.549837	2
3289	2.382680	0.487735	2
74126	12.467143	0.678378	1
9426	0.000000	1.356825	2
16050	0.000000	1.588288	2
8985	4.649137	0.430500	2
50194	7.677709	0.722655	3
15604	1.421439	1.609134	2
35082	10.970234	1.541737	3
68558	9.173695	0.281353	1
50175	11.870279	0.040004	3
29651	3.190823	1.587818	1
16611	8.113154	0.473928	2
5727	2.026822	1.579151	2
28549	1.781673	0.263355	1
28764	12.879679	1.411768	3
36543	7.071957	0.380258	3
41603	10.824294	0.871781	3
71967	9.765137	1.092998	1
7381	0.000000	0.391254	2
71321	11.079892	0.706607	1
12778	8.092039	0.702178	2
67452	5.590907	0.317856	1
35182	8.434598	1.512874	3
44179	8.475206	0.263286	3
37967	11.194126	1.187446	3
55093	3.337455	1.630539	1
68211	12.239512	0.265237	1
12822	3.627885	1.681964	2
45541	3.250621	0.416855	1
11095	4.381045	0.867343	2
52070	9.291136	1.364750	3
9213	4.068153	1.403600	2
19285	10.478223	0.012112	3
24625	7.907397	1.417201	3
68341	9.178275	0.744060	1
47853	9.822130	1.097732	3
36877	3.684556	1.553720	1
49855	8.489148	1.631715	3
39407	8.101670	0.045869	3
36491	5.933095	1.621928	1
23715	6.845977	1.312128	3
29540	9.126843	1.223033	3
78551	12.413419	1.168436	1
38950	9.267470	1.134115	3
36301	3.189338	1.395915	1
23243	5.660567	1.530197	3
8086	3.860112	0.345639	2
12653	0.543577	0.604453	2
9994	0.337729	1.308793	2
9246	0.000000	0.353600	2
64364	9.212871	0.543197	1
13238	4.904787	1.659144	2
1114	0.000000	1.652976	2
36457	8.739762	0.383972	3
23002	11.942120	0.420351	3
16866	11.329459	0.248525	3
20371	2.520189	0.052502	2
7407	0.000000	0.776109	2
11066	5.059274	1.534368	2
14823	9.468429	0.519430	3
0	7.344741	1.483832	2
6988	4.926414	0.806576	2
58053	0.173497	0.183729	1
8669	3.725656	0.653182	2
11976	3.238901	0.662289	2
50368	11.921265	1.123214	3
73519	14.912052	0.081571	1
8881	4.135536	0.516893	2
10315	0.537680	0.914553	2
3951	4.426879	1.612944	2
68960	7.794379	1.261161	1
13228	0.759794	1.414147	2
20169	9.288952	0.565876	3
40998	7.292960	0.667124	3
30895	9.486958	0.008639	3
49074	3.622001	1.355683	1
48194	8.735103	0.024949	3
17626	11.256333	0.716445	3
19480	11.845068	0.067949	3
45368	2.616464	0.564324	1
31614	13.109201	0.453440	3
7936	6.806154	0.632557	2
15931	7.784366	1.362121	2
35645	13.838205	0.508317	3
63872	11.127712	0.670275	1
28624	11.320767	0.286846	3
17605	9.932801	1.265560	3
8534	4.617949	0.792513	2
32578	10.350122	0.321506	3
9888	0.000000	1.492317	2
7831	0.459248	0.212495	2
57898	3.186327	1.511262	1
43220	13.254522	1.120095	3
20660	7.631023	0.520569	3
8196	4.884391	1.488326	2
7586	6.045108	0.471724	2
63474	16.252486	1.001105	1
33555	10.043053	1.020228	3
12728	0.000000	0.920370	2
12840	0.000000	0.512172	2
12697	1.277020	0.857842	2
10555	2.595875	1.264648	2
11277	0.000000	0.121230	2
19478	13.515065	0.187579	3
46562	0.589134	1.640531	1
22959	1.743131	0.728113	1
55543	6.039543	0.298343	1
40161	11.745750	0.957578	3
8979	1.455225	1.474034	2
50929	0.322544	0.044251	1
31487	3.350778	1.250681	1
37922	8.925098	1.307541	3
43457	9.448468	1.268314	3
26216	12.506154	0.011003	3
65715	8.695298	0.824895	1
36076	3.473878	0.736057	1
33477	11.439546	0.719543	3
41317	7.436718	1.126166	3
17859	3.962329	1.080172	2
40931	12.092180	1.304054	3
10175	4.592467	1.331767	2
33823	9.782038	0.088422	3
40849	10.911867	1.446878	3
13259	7.003751	0.685180	3
44893	4.638013	0.352022	1
49546	3.660826	0.570214	1
39766	14.226342	0.468279	3
32478	10.232164	0.186601	3
27331	11.504878	0.637550	3
11013	7.110502	0.820948	2
69226	8.935051	0.094864	1
73503	9.998522	0.150275	1
65822	13.198207	0.774070	1
28069	0.309012	1.445166	1
50714	8.844908	0.970038	3
29464	9.409911	0.899474	3
13651	0.000000	0.846324	2
78385	14.279329	0.064181	1
34190	8.501926	1.153327	3
9332	0.057379	1.058249	2
39766	8.119138	0.155729	3
10356	5.052942	0.631494	2
4411	6.279259	0.714117	2
10779	0.000000	1.576323	2
37373	5.514447	0.198381	1
8492	3.947887	0.908186	2
40893	12.345226	1.577850	3
50359	5.919173	0.184221	1
16536	0.966425	0.796784	2
61274	5.279906	0.682944	1
9295	7.511517	0.355937	2
30462	10.419916	1.073662	3
67979	8.762820	0.191825	1
2339	0.000000	1.489241	2
18543	1.130659	1.577124	2
38599	11.701461	0.155435	3
6944	2.917464	0.929506	2
36450	11.653650	0.451620	3
55022	3.678422	0.757838	1
37428	6.218185	1.019940	3
9788	0.416145	0.674970	2
72991	9.741100	0.023922	1
68773	10.787888	0.094414	1
5698	5.169675	0.329217	2
61531	9.744618	1.660830	1
60533	4.965722	1.625298	1
72241	13.499738	1.062978	1
45446	2.753415	0.299437	1
18919	0.000000	0.805072	2
49153	3.441918	0.978722	1
17077	1.429777	0.157705	2
63638	3.309526	0.774131	1
28276	10.769415	0.977091	3
9809	6.396220	0.254876	2
55337	10.872605	0.126669	3
40788	13.938963	0.747142	3
15679	5.252773	1.235594	2
60456	6.833445	0.237314	1
2407	6.509657	1.378970	2
19701	0.458670	1.317501	2
82194	14.513048	0.258457	1
8228	1.736716	1.448895	2
52284	8.782521	1.109571	3
10678	4.178667	0.171614	2
46217	8.362626	1.008392	3
19180	6.307078	0.150432	2
65350	7.265427	1.412995	1
14518	2.369448	0.705317	2
9100	1.180298	0.400552	2
45049	1.673599	0.324920	1
34413	4.083972	1.514364	1
40452	2.141867	1.551028	1
76609	11.691767	0.640649	1
39739	10.549404	1.520289	3
50761	9.973416	1.344867	3
42338	0.000000	1.613115	1
21245	1.689955	1.080570	2
45608	1.129988	1.226665	1
62936	12.162257	0.615106	1
18227	2.034460	1.057273	2
4732	4.165114	0.612576	2
76904	17.913686	1.456020	1
6790	2.493416	1.443428	2
36374	9.823299	0.602036	3
36966	8.212203	1.525479	3
9028	5.005392	0.125119	2
2230	2.720183	1.599400	2
36144	7.309368	0.846288	3
12378	0.919599	0.569520	2
27835	9.423148	1.132102	3
33	4.133172	0.720651	2
39362	6.790853	0.778493	1
9931	0.000000	1.665510	2
42873	3.357525	1.343873	1
5309	3.253695	1.154503	2
16025	3.667361	1.495468	2
15972	5.312355	0.597287	2
35099	11.931671	0.215261	3
18024	5.653240	0.680093	2
70639	9.045350	1.066654	1
41114	0.934861	0.295903	1
57161	7.661043	0.947127	1
44097	4.337156	0.599461	1
68425	8.059111	0.203851	1
5335	1.105096	0.964700	2
43501	1.694310	0.526383	1
59001	4.144719	1.671586	1
44914	0.000000	0.217187	1
64180	9.860393	0.469682	1
73796	12.010931	0.209614	1
16184	0.000000	1.386983	2
38384	12.751348	1.122591	3
11805	2.966733	0.004673	2
77725	14.872946	1.120038	1
31454	3.179130	0.835852	1
37215	11.758716	1.388908	3
38500	2.887043	0.543776	1
13071	3.594807	1.149113	2
35636	8.557342	0.409784	3
9475	4.200611	0.079185	2
20242	4.428434	1.060232	2
56504	0.155304	1.261375	1
5447	5.382747	0.254407	2
49429	1.249356	0.782564	1
22219	1.802185	1.644472	1
174	6.648328	1.238243	2
70289	7.305805	0.238485	1
46113	10.486757	0.172240	3
6205	6.617374	1.038219	2
12978	7.212444	1.102859	2
76229	9.456918	0.051664	1
11051	7.402840	0.760077	2
12807	2.063318	0.953253	2
47193	2.132673	0.892897	1
44382	3.601324	0.723449	1
39333	9.639227	0.260462	3
32638	14.460603	1.136831	3
9359	1.323000	0.603824	2
30135	9.603818	0.043386	3
34284	2.462341	0.029655	1
70992	6.156628	0.237860	1
47119	16.851311	0.530148	3
23811	7.255249	0.037941	3
12544	3.643904	1.142972	2
60058	9.437518	0.466109	3
77543	11.078115	0.784888	1
13500	2.828878	0.994672	2
382	5.633498	0.837562	2
57609	4.845809	1.129132	1
38272	12.410875	0.073345	3
27361	2.271740	1.161126	1
45171	10.426752	0.064193	3
27686	10.823148	1.208155	3
35712	1.977196	1.050283	1
10071	0.000000	0.851738	2
45478	10.467203	1.204210	3
14580	10.223702	0.857182	3
8994	3.603069	0.212770	2
25862	3.130958	1.286698	1
28590	10.745237	1.341129	3
31655	10.689741	1.479145	3
57245	4.366523	0.218510	1
28330	8.765469	0.807344	3
65556	10.531848	0.855928	1
43991	4.233082	1.296210	1
74828	9.588364	0.250599	1
25704	5.602893	1.411319	1
51341	3.299970	1.659433	1
11367	3.987109	0.553172	2
0	3.454321	0.914114	2
29688	5.302874	0.582182	3
83923	12.834441	1.213317	1
12156	0.000000	0.078385	2
30369	2.253795	1.143540	1
28283	13.265049	1.643661	3
24281	4.562672	0.138401	1
34961	1.657430	0.115032	1
4188	4.625318	1.245634	2
68750	10.956099	0.342624	1
37142	0.000000	1.274459	1
13138	2.172199	1.310220	2
39635	11.986259	0.409317	3
78507	11.053373	0.299509	1
5203	0.326887	0.768070	2
8397	8.799264	0.027201	2
7632	5.645551	1.236388	2
72711	7.947129	1.590307	1
34589	8.702754	0.927235	3
3608	2.547546	0.178970	2
34678	9.026185	0.403579	3
37003	14.546999	0.976173	3
15637	4.676577	1.290322	2
39835	9.931748	0.052770	3
65529	5.194708	0.639766	1
6739	4.216387	1.313395	2
22046	12.536289	0.820817	3
75365	11.368105	1.666638	1
41369	10.300244	0.387238	3
39941	10.476613	0.475334	3
57980	0.670531	0.234707	1
28997	12.634610	1.143384	3
37590	11.429721	0.022579	3
39139	1.390157	0.744568	1
12997	2.433345	1.639807	2
35226	12.794659	1.039115	3
10955	6.712102	0.847115	2
8336	9.323793	0.920567	2
40100	10.537604	0.179154	3
35924	10.150113	0.442184	3
48899	4.276527	0.716170	1
32150	1.705455	1.524119	1
28231	11.078545	1.099956	3
42321	11.175323	0.714559	3
7492	7.407235	0.803250	2
46795	2.870023	1.225529	1
6958	5.756397	1.469289	2
39003	11.636947	1.323392	3
40354	11.710776	1.212892	3
26997	8.128530	0.466614	3
4946	6.968790	0.001109	2
32489	8.314933	0.689420	3
76478	10.039181	1.186849	1
74161	11.964987	1.227629	1
36157	8.825372	0.786437	3
70574	11.409720	1.415988	1
13001	4.816483	0.807283	2
20085	10.292666	0.911832	3
23934	14.168398	1.474691	3
54568	9.588023	0.460942	3
6610	2.599304	0.549786	2
9294	6.067250	1.392905	2
14461	4.331199	0.376105	2
23062	0.982633	1.286779	1
29955	3.181934	1.603881	1
41241	7.441334	0.125752	3
66650	0.174669	1.439196	1
6976	1.186635	1.382221	2
58923	5.691458	0.278886	1
10100	0.000000	1.340106	2
15175	9.028361	0.139728	3
45285	10.578314	0.798991	3
22734	13.909419	0.100603	3
24405	11.012181	1.316967	3
44677	6.617696	1.407501	3
1358	5.843330	0.814879	2
54702	1.317613	0.657512	1
6535	8.251274	0.705542	2
12357	3.060181	0.779668	2
59527	5.752571	1.080081	1
61712	7.570598	1.532560	1
18698	0.000000	1.437637	2
46219	6.227721	0.796945	1
10763	5.791526	0.951295	2
71773	10.352852	0.778388	1
60648	4.765612	1.223829	1
64230	8.450608	1.636041	1
11793	1.870034	1.534977	2
33452	4.971191	1.624800	1
35550	4.481039	1.250380	1
74398	13.243988	1.387482	1
30410	12.046423	0.429249	3
9415	3.288156	1.248777	2
43801	14.458148	1.345537	3
63577	12.244312	0.533809	1
11506	2.055819	0.495674	2
29394	8.588151	0.384497	3
78660	16.203907	1.008828	1
8736	5.482123	1.698688	2
69690	10.701288	0.654353	1
4563	2.109643	0.409251	2
59562	9.050213	0.707479	1
7964	6.363105	0.869402	2
36622	12.719656	1.208462	3
31258	11.559005	0.990509	3
60964	6.148190	0.594155	1
69552	7.951321	1.315373	1
57789	8.017187	1.621946	3
35325	8.865118	0.257080	3
26938	1.368383	0.858762	1
66884	14.012536	0.085736	1
20748	9.731348	0.460271	3
40051	2.760181	0.258576	1
16361	1.462664	0.880403	2
66670	9.451294	0.621426	1
18683	7.652417	0.078729	3
12970	3.828123	1.555364	2
45397	4.027253	1.452300	1
8564	1.361179	0.148609	2
0	2.196407	0.586472	2
51328	0.677095	0.714665	1
16144	0.000000	1.182661	2
5867	1.030187	1.533901	2
71860	13.175068	1.672589	1
13482	3.057540	1.153362	2
12633	4.306221	0.428765	2
8558	5.385484	0.230618	2
65074	7.069377	0.644908	1
40391	10.578581	0.221938	3
86044	13.610361	1.289954	1
19681	1.930669	1.287678	2
46729	4.320364	1.651318	1
25164	10.293249	0.323692	3
5771	0.343386	0.958298	2
12800	2.268779	1.127449	2
17469	1.709005	0.836298	2
27664	5.122722	1.047770	1
49430	6.549650	0.353439	3
63892	7.234636	0.005501	1
19997	9.023816	1.048816	2
61111	4.149893	1.510603	1
42330	10.198342	1.685046	3
31099	10.636730	0.947889	3
37831	11.135018	0.807460	3
17173	4.486204	0.192573	2
26997	9.555073	0.544482	3
38610	9.535001	0.639895	3
33477	13.720197	1.692485	3
3687	0.372623	0.371310	2
11520	8.943323	0.676116	3
16551	0.122035	0.870829	2
43109	1.036539	0.488294	1
76408	10.491242	0.558326	1
26265	0.000000	0.040145	1
5276	1.458469	0.430676	2
14904	7.737705	0.330801	2
10771	2.087224	1.579718	2
44381	11.016202	0.634760	3
8631	5.970949	0.011760	2
11774	3.520874	1.630641	2
38302	12.441357	1.088074	3
16606	1.517779	0.002963	2
48807	10.926535	1.134791	3
69757	9.832708	1.606473	1
22264	10.457971	1.305620	3
11996	1.636070	0.262018	2
17802	2.958589	1.505704	2
33654	7.818862	1.556480	3
33194	6.237184	0.987740	3
30245	9.207867	0.759200	3
11160	3.038612	0.618059	2
54655	3.744694	1.254091	1
15036	2.603664	1.027369	2
12313	0.514072	0.785986	2
34707	6.103487	1.343586	3
0	4.973536	0.282616	2
0	3.350841	0.968437	2
7662	5.383046	1.192401	2
11102	0.000000	0.928844	2
27018	8.088185	0.880637	3
46650	5.154462	1.687442	1
58776	2.542153	0.191121	1
32934	3.773370	1.230660	1
18636	12.466381	1.511545	3
63975	15.386231	1.571401	1
49477	2.294265	0.067140	1
46203	1.943876	1.484511	1
16780	11.807431	0.346301	3
73752	9.801777	1.129450	1
46701	4.525920	0.072153	1
10740	4.034057	1.055998	2
54404	11.561842	0.825335	1
36632	3.355281	1.614403	1
3779	4.934980	1.020472	2
48614	11.224885	0.968025	3
12910	1.585449	0.715954	2
25866	3.712520	0.327110	1
43731	6.931273	0.285847	3
71858	10.032140	0.931637	1
70265	13.191562	1.071851	1
38657	4.756249	0.733917	1
31022	13.138783	0.299571	3
72681	8.044488	1.014834	1
28462	9.960966	1.603974	3
67946	13.363081	0.278954	1
38201	11.494314	0.882745	3
20785	1.801662	1.646605	2
70597	16.123780	0.644720	1
32690	9.861744	0.843980	3
16183	6.409607	0.351944	2
31218	12.525077	0.741199	3
20689	0.408978	1.278959	2
13558	0.211472	0.789661	2
22718	4.674862	0.445690	1
58731	3.412822	1.492117	1
70669	14.891608	1.041205	1
18059	5.021042	0.909443	2
21972	10.818266	1.687203	3
44249	8.266686	1.057186	3
70249	10.544911	0.284461	1
19351	2.325257	1.271490	2
70299	9.650653	0.044410	1
64124	10.555085	1.078067	3
47165	2.523456	1.001553	1
65738	0.000000	0.066611	1
4501	1.585840	0.766433	2
28381	11.440208	1.036688	3
16491	3.877554	1.552208	2
18474	4.076126	1.083526	2
10733	6.410459	0.441372	2
31995	13.642030	1.282814	3
10428	1.868842	1.052693	2
8766	5.883276	1.159495	2
47101	8.032320	0.170307	3
43524	9.437946	1.285053	3
38769	2.219737	0.599045	1
49727	1.558345	1.046563	1
38492	9.559469	0.937890	3
46557	12.769640	0.479831	3
72646	6.887692	1.246063	1
36738	12.228341	1.141630	3
63366	15.429203	0.169000	1
53596	0.871784	1.120223	1
7127	3.836432	0.232724	2
42464	1.404613	0.492652	1
11166	4.885090	0.688547	2
12458	4.282005	1.495148	2
4439	4.350654	0.903386	2
48395	4.552937	1.244745	1
9625	0.000000	0.541693	2
31730	10.093113	1.677370	3
73661	13.541140	0.429060	1
12711	0.000000	1.242673	2
9918	4.816492	1.613209	2
79174	14.947084	1.103115	1
9311	0.000000	0.784390	2
66267	6.836859	1.032870	1
49764	2.289988	0.959443	1
30078	8.115146	0.200450	3
8240	0.752787	0.409834	2
32779	8.994238	0.587947	3
77620	9.907006	1.656362	1
10948	2.835233	0.224787	2
29585	10.246997	1.284646	3
26961	10.286055	1.285541	3
30182	11.044647	0.877008	3
31470	9.356676	0.085739	3
40201	4.353505	0.166386	1
35371	12.538846	1.304863	3
47551	13.154427	1.109966	3
18858	2.671046	0.281427	2
11316	0.000000	1.677578	2
47778	10.669113	0.927133	3
58519	3.424430	0.810411	1
67162	12.734666	1.040295	1
38602	5.524200	0.067686	3
28926	9.365104	1.634668	3
50317	10.435768	0.309538	3
34611	9.562243	0.508471	3
5634	0.000000	0.013450	2
77276	12.760991	0.185202	1
33221	8.016810	1.606106	3
16725	8.489933	0.831236	3
40943	5.716882	0.648026	1
36301	5.489206	0.538817	3
62635	10.183751	1.199935	1
76686	13.272171	0.719042	1
19813	3.144250	0.631036	2
37025	6.810808	0.779230	3
35836	13.056663	1.482380	3
13617	5.623825	0.044439	2
38142	11.034140	1.127717	3
67374	10.367125	1.111121	1
81862	9.938709	0.151396	1
39845	8.958242	0.773332	3
57821	11.487908	1.685534	3
50406	5.036628	0.398262	1
15306	0.314407	0.306362	2
28604	10.118227	0.311345	3
13940	0.462602	0.277779	2
13987	2.978450	0.801589	2
58581	6.209175	1.490793	1
40369	9.471797	0.346269	3
38255	11.441329	0.819791	3
69275	11.994470	1.236668	1
31651	3.202057	1.173705	1
68068	6.267433	1.289575	1
28823	8.288881	1.434539	3
